partition_id,epoch,avg_normalised_loss,avg_actual_loss,normalised_loss_delta,stopped
1,6,0.6764138475710098,0.020877887458927432,0.014517196573702873,False
1,7,0.6686516613475578,0.020638303288688434,0.007762186223451928,False
1,8,0.665449234511746,0.02053945861347426,0.0032024268358118446,False
1,9,0.6529731329040217,0.020154376838126854,0.012476101607724277,False
1,10,0.6579427105720278,0.020307765601002736,0.004969577668006098,False
1,11,0.6499549962184217,0.02006122038031054,0.007987714353606123,False
1,12,0.6489760087337225,0.020031003390219872,0.0009789874846991564,False
1,13,0.6354997738178356,0.019615051947247057,0.013476234915886898,False
1,14,0.6436066567366199,0.01986527537160312,0.008106882918784253,False
1,15,0.6332411433310078,0.01954533806825918,0.010365513405612092,False
1,16,0.6394092091373895,0.019735718830284268,0.0061680658063817395,False
1,17,0.6312135826555283,0.019482756286779066,0.008195626481861229,False
1,18,0.6245771517513019,0.019277919177005314,0.006636430904226387,False
1,19,0.6195734678757617,0.01912347770717333,0.005003683875540177,False
1,20,0.6324421747990181,0.019520677462693502,0.012868706923256368,False
1,21,0.6158866718957611,0.019009682710469926,0.016555502903257024,False
1,22,0.6126527448445374,0.018909865763687587,0.0032339270512237173,False
1,23,0.6124561653312859,0.018903798228303546,0.00019657951325147138,False
1,24,0.608970680688921,0.018796216817360482,0.0034854846423648667,False
1,25,0.6106210202635608,0.018847155460961697,0.0016503395746397809,False
1,26,0.6034185579280379,0.01862484747804828,0.007202462335522908,False
1,27,0.6026054995173807,0.01859975198058591,0.0008130584106571526,False
1,28,0.6063551199869686,0.01871548608990206,0.003749620469587822,False
1,29,0.6023027046259153,0.01859040604881669,0.004052415361053274,False
1,30,0.5950703766664925,0.01836717624690606,0.007232327959422746,False
1,31,0.5925655789446106,0.01828986428007892,0.002504797721881946,False
1,32,0.5838391376249307,0.018020517843066356,0.008726441319679923,False
1,33,0.5845954997917739,0.018043863379610663,0.0007563621668432718,False
1,34,0.5832487369237369,0.01800229479893522,0.0013467628680370325,False
1,35,0.5824918442305043,0.017978932887400524,0.000756892693232647,False
1,36,0.5845077656331613,0.01804115541628851,0.0020159214026570504,False
1,37,0.5676743054869998,0.01752158136005364,0.016833460146161494,False
1,38,0.5659978679332273,0.01746983718789444,0.0016764375537725584,False
1,39,0.5668398729486402,0.017495826138319945,0.0008420050154129832,False
1,40,0.5743883773345443,0.01772881490047798,0.007548504385904042,False
1,41,0.5616863945400743,0.017336761177390445,0.01270198279446999,False
1,42,0.5531456536379032,0.017073146486455745,0.008540740902171051,False
1,43,0.5539861861876282,0.017099089988413516,0.0008405325497249372,False
1,44,0.5462635073030375,0.016860725234035843,0.007722678884590661,False
1,45,0.5548317061509368,0.017125187429649566,0.008568198847899278,False
1,46,0.5368870719613034,0.016571316372088963,0.017944634189633435,False
1,47,0.5294020446421616,0.01634028686469906,0.0074850273191418015,False
1,48,0.5319796356496523,0.01641984563654086,0.002577591007490776,False
1,49,0.5345490426299376,0.016499151803857234,0.0025694069802852937,False
1,50,0.5289865317185679,0.016327461828535665,0.005562510911369722,False
1,51,0.5180344476809108,0.015989419698262872,0.010952084037657128,False
1,52,0.5291610116387248,0.016332847247757878,0.011126563957813973,False
1,53,0.5090092722105178,0.015710852666489986,0.020151739428206916,False
1,54,0.5224232947220047,0.016124883889197823,0.013414022511486823,False
1,55,0.5114882497935588,0.015787367680453385,0.01093504492844588,False
1,56,0.49431537718533086,0.015257317470883361,0.017172872608227918,False
1,57,0.4926037816529981,0.015204488128273703,0.0017115955323327436,False
1,58,0.4936725298415726,0.01523747563212673,0.0010687481885744976,False
1,59,0.4996945482455059,0.015423348560311736,0.006022018403933294,False
1,60,0.48506163457695917,0.014971695588000213,0.014632913668546743,False
1,61,0.4971106066520664,0.015343593774122784,0.012048972075107245,False
1,62,0.4729441251331065,0.014597681958090476,0.024166481518959892,False
1,63,0.4642695623905101,0.0143299367820482,0.008674562742596426,False
1,64,0.47266429791514997,0.01458904493626512,0.008394735524639874,False
1,65,0.46547569499104824,0.014367164731749413,0.007188602924101728,False
1,66,0.4593353901603533,0.014177640827590578,0.006140304830694943,False
1,67,0.446118348870388,0.013769689539214681,0.013217041289965314,False
1,68,0.45128828375990404,0.013929262438529056,0.005169934889516059,False
1,69,0.44808131418730535,0.013830277549231839,0.0032069695725986946,False
1,70,0.433858649741221,0.013391287146037493,0.014222664446084332,False
1,71,0.4254148392521954,0.013130664265906585,0.008443810489025594,False
1,72,0.4334095498736081,0.013377425430273525,0.00799471062141266,False
1,73,0.4169266981898674,0.012868673098116096,0.016482851683740696,False
1,74,0.41067798988273396,0.012675803260710376,0.0062487083071334215,False
1,75,0.41277196675564426,0.012740435014852032,0.002093976872910297,False
1,76,0.42064297481018165,0.012983378031085431,0.007871008054537387,False
1,77,0.40004333439353956,0.012347558738122367,0.020599640416642084,False
1,78,0.4050775231514364,0.012502941758017349,0.005034188757896851,False
1,79,0.4013254858186187,0.01238713305088109,0.0037520373328177037,False
1,80,0.3957392564105696,0.012214710991043296,0.005586229408049093,False
1,81,0.39474168047196756,0.012183920258043586,0.0009975759386020577,False
1,82,0.3901059148578458,0.012040834788807329,0.004635765614121767,False
1,83,0.3904309979048437,0.012050868656822297,0.00032508304699790935,False
1,84,0.3778154936489663,0.011661484141650651,0.012615504255877374,False
1,85,0.371031223797311,0.011452083901010272,0.006784269851655311,False
1,86,0.3774475546257298,0.01165012750022992,0.006416330828418804,False
1,87,0.3669441963149492,0.011325935537660368,0.010503358310780642,False
1,88,0.3613330445763666,0.01115274423630873,0.005611151738582565,False
1,89,0.356190752426191,0.010994024545430399,0.005142292150175587,False
1,90,0.35105180278904125,0.010835408023065008,0.005138949637149781,False
1,91,0.35889434809598136,0.011077472520854057,0.007842545306940119,False
1,92,0.34897497054320753,0.01077130544731897,0.009919377552773834,False
1,93,0.3426355834739417,0.010575636759775112,0.006339387069265845,False
1,94,0.3399638016566133,0.010493170736500601,0.0026717818173284114,False
1,95,0.3400844869211567,0.010496895753929113,0.00012068526454345196,False
1,96,0.3424404307923393,0.010569613264338947,0.0023559438711825975,False
1,97,0.33100255110970583,0.01021657678284127,0.01143787968263349,False
1,98,0.32068273709642175,0.009898050016513076,0.010319814013284079,False
1,99,0.3199925106981961,0.009876745797039916,0.0006902263982256351,False
1,100,0.32126275611270483,0.009915952624198416,0.0012702454145087083,False
2,1,0.9414191363058942,0.0773366187381802,,False
2,2,0.9000033558204001,0.0739343547500918,0.0414157804854941,False
2,3,0.8940282671898222,0.07344350733311335,0.0059750886305779405,False
2,4,0.8920681258652934,0.07328248372902255,0.001960141324528819,False
2,5,0.8897031579534324,0.07308820403502213,0.0023649679118610267,False
2,6,0.8884147387987836,0.07298236171984568,0.0012884191546487234,False
2,7,0.8758712122952422,0.07195192385277281,0.012543526503541402,False
2,8,0.8674480015831368,0.07125996571184355,0.008423210712105389,False
2,9,0.8605329703312138,0.0706919029703201,0.006915031251923054,False
2,10,0.8514124342184282,0.06994266026126483,0.009120536112785627,False
2,11,0.8449777473565908,0.06941405731987337,0.0064346868618373465,False
2,12,0.8516432267085936,0.06996161962817295,0.00666547935200279,False
2,13,0.8346686463783335,0.0685671752233214,0.016974580330260114,False
2,14,0.8267061467621757,0.0679130640275005,0.007962499616157803,False
2,15,0.83333704763104,0.06845778574879277,0.006630900868864309,False
2,16,0.8122041754033186,0.06672174191954676,0.021132872227721422,False
2,17,0.8129723604431053,0.0667848475345181,0.0007681850397867063,False
2,18,0.8060659079940675,0.06621748953287339,0.006906452449037759,False
2,19,0.8065287509555782,0.0662555116085563,0.00046284296151066773,False
2,20,0.7978615050249667,0.0655435062241364,0.008667245930611522,False
2,21,0.7929019596498119,0.06513608464643393,0.00495954537515475,False
2,22,0.7978187281073795,0.0655399921441282,0.004916768457567611,False
2,23,0.7836069523726411,0.06437250930975245,0.014211775734738419,False
2,24,0.7766770235221411,0.06380322274574989,0.006929928850500033,False
2,25,0.7695908942688431,0.0632211044784899,0.00708612925329799,False
2,26,0.7707340570018258,0.06331501412726047,0.001143162732982761,False
2,27,0.7820541432833938,0.06424494763198633,0.011320086281567998,False
2,28,0.7766663605869755,0.0638023467965369,0.005387782696418375,False
2,29,0.7661394961413606,0.06293757565396849,0.010526864445614903,False
2,30,0.7652325270580166,0.06286306907183001,0.0009069690833439781,False
2,31,0.7855665993408434,0.06453349230297688,0.0203340722828268,False
2,32,0.7667631262233374,0.06298880622707191,0.018803473117505964,False
2,33,0.7482076326032845,0.06146449141313715,0.018555493620052932,False
2,34,0.7408650959919139,0.06086130954378094,0.007342536611370631,False
2,35,0.7673986139506379,0.06304101089360535,0.02653351795872405,False
2,36,0.7415156691702983,0.06091475346468468,0.02588294478033959,False
2,37,0.7307422576891931,0.06002972873543056,0.010773411481105222,False
2,38,0.7378557230805909,0.06061409263846368,0.0071134653913977886,False
2,39,0.7228023978870735,0.059377477377166685,0.01505332519351743,False
2,40,0.7421328414528424,0.06096545353617268,0.019330443565768962,False
2,41,0.7784798723919374,0.06395132493563431,0.03634703093909497,False
2,42,0.7344043448951123,0.06033056545215747,0.044075527496825084,False
2,43,0.7305644415075184,0.06001512131805681,0.0038399033875938793,False
2,44,0.711844558564121,0.05847730208942104,0.018719882943397437,False
2,45,0.7043249676306579,0.057859575388676185,0.007519590933463105,False
2,46,0.721377827406863,0.059260450369912496,0.017052859776205076,False
2,47,0.7133653744440477,0.058602235557778576,0.008012452962815275,False
2,48,0.6987412048049192,0.057400874986140216,0.014624169639128493,False
2,49,0.7122969149602862,0.05851446270449127,0.013555710155367051,False
2,50,0.6843731785992794,0.056220556335463565,0.027923736361006868,False
2,51,0.7019869985395798,0.05766751362017648,0.017613819940300424,False
2,52,0.7052615949126347,0.05793651836148451,0.0032745963730549388,False
2,53,0.6888047534673178,0.05658460567625351,0.016456841445316894,False
2,54,0.6865853422634193,0.05640228331687097,0.002219411203898569,False
2,55,0.6770877387972174,0.055622064910567606,0.009497603466201876,False
2,56,0.671018505421887,0.05512348359914157,0.006069233375330385,False
2,57,0.6593841580202984,0.054167733864974456,0.01163434740158864,False
2,58,0.6501648177696229,0.053410374497093085,0.0092193402506755,False
2,59,0.6574240700497814,0.054006714643861115,0.007259252280158557,False
2,60,0.6400836310522283,0.05258221532385718,0.01734043899755311,False
2,61,0.6700224817446757,0.055041661273242226,0.029938850692447394,False
2,62,0.6499616012236306,0.05339368046578162,0.020060880521045155,False
2,63,0.6859505322158802,0.05635013432103652,0.035988930992249646,False
2,64,0.6261041948588333,0.0514338189450608,0.05984633735704692,False
2,65,0.639012231762044,0.05249420096848039,0.01290803690321074,False
2,66,0.6227049168845238,0.05115457173779047,0.01630731487752024,False
2,67,0.6289325068876036,0.05166616188414734,0.006227590003079819,False
2,68,0.6635109193931868,0.05450674308903895,0.034578412505583245,False
2,69,0.6108251308776689,0.05017865947334636,0.05268578851551797,False
2,70,0.5961081896046211,0.04896967780691029,0.01471694127304779,False
2,71,0.6087238368673217,0.05000604032055038,0.012615647262700591,False
2,72,0.5831753996454101,0.04790726234526892,0.02554843722191158,False
2,73,0.5965156918893125,0.04900315370262003,0.01334029224390243,False
2,74,0.5789460978197267,0.047559829527932085,0.017569594069585803,False
2,75,0.5727143777970382,0.04704790010469041,0.006231720022688569,False
2,76,0.5835003354781275,0.04793395549143529,0.010785957681089364,False
2,77,0.57322926985028,0.04709019795999972,0.01027106562784752,False
2,78,0.5645755785631744,0.046379306075674,0.00865369128710558,False
2,79,0.5893775157911704,0.04841675984031317,0.02480193722799595,False
2,80,0.5619317707732957,0.04616211997101801,0.027445745017874668,False
2,81,0.5937840215451066,0.04877874977903162,0.031852250771810864,False
2,82,0.5680253000454718,0.04666269716550908,0.025758721499634762,False
2,83,0.5462949971353952,0.04487757501702994,0.021730302910076604,False
2,84,0.5306334441945328,0.043590994468659036,0.015661552940862355,False
2,85,0.5336750474708579,0.04384085906548143,0.0030416032763250778,False
2,86,0.5179431592697402,0.042548500547451275,0.015731888201117705,False
2,87,0.5239191500893402,0.04303942207833473,0.005975990819599986,False
2,88,0.517969380164109,0.042550654567093074,0.005949769925231219,False
2,89,0.5118422239157316,0.04204731495091593,0.006127156248377341,False
2,90,0.5202933933858283,0.042741569875205304,0.008451169470096609,False
2,91,0.5106537984056909,0.041949687011325294,0.009639594980137334,False
2,92,0.49809664473209103,0.040918129686176155,0.012557153673599886,False
2,93,0.5225472850682709,0.042926724770618,0.02445064033617983,False
2,94,0.4994818556507294,0.04103192334572196,0.023065429417541472,False
2,95,0.5553267923936106,0.04561952775568657,0.05584493674288121,False
2,96,0.47365484704365324,0.03891026101619805,0.08167194534995736,False
2,97,0.4762254751026644,0.03912143548084459,0.0025706280590111485,False
2,98,0.4597184208142986,0.037765397861937534,0.016507054288365797,False
2,99,0.4733581856252761,0.03888589058423786,0.013639764810977506,False
2,100,0.4688149263862305,0.03851266648665099,0.004543259239045583,False
3,1,0.4725629024999052,0.10726017129461116,,False
3,2,0.3626709999165815,0.08231740868539346,0.10989190258332365,False
3,3,0.33472079800581006,0.0759733993930667,0.027950201910771466,False
3,4,0.3336644940137228,0.07573364433288086,0.0010563039920872819,False
3,5,0.33219521403845986,0.0754001538684522,0.001469279975262916,False
3,6,0.3307604851369141,0.07507450564907854,0.0014347289015457787,False
3,7,0.33464676098360274,0.07595659480759859,0.0038862758466886582,False
3,8,0.329100361417233,0.07469769834236603,0.005546399566369764,False
3,9,0.33308372359872834,0.07560182371415344,0.003983362181495365,False
3,10,0.32726100170417416,0.07428020886773437,0.005822721894554184,False
3,11,0.32566404764975976,0.07391773952339954,0.0015969540544144012,False
3,12,0.32473832657475754,0.07370762357788094,0.0009257210750022171,False
3,13,0.32599602888278717,0.07399309110883451,0.001257702308029629,False
3,14,0.3241780594991933,0.07358045671358025,0.0018179693835938537,False
3,15,0.3233081694013557,0.07338301302850056,0.0008698900978376112,False
3,16,0.3254190949838411,0.07386214128501367,0.002110925582485379,False
3,17,0.3274789793431497,0.07432968443759234,0.0020598843593085947,False
3,18,0.334849953133349,0.0760027144345778,0.007370973790199298,False
3,19,0.3226972462762669,0.0732443484852234,0.012152706857082085,False
3,20,0.31996389183180635,0.07262394416577561,0.002733354444460545,False
3,21,0.32086848169583604,0.07282926384544983,0.0009045898640296923,False
3,22,0.31892982294388444,0.07238923592807396,0.001938658751951594,False
3,23,0.31810186804476653,0.07220131050304843,0.0008279548991179109,False
3,24,0.31655830853518196,0.07185096040885859,0.0015435595095845689,False
3,25,0.3223080622216677,0.0731560132643658,0.005749753686485726,False
3,26,0.31558286577972466,0.07162955886319142,0.006725196441943027,False
3,27,0.3206491102574468,0.0727794719173609,0.005066244477722137,False
3,28,0.3173429851944006,0.07202906273647133,0.003306125063046228,False
3,29,0.31983292173685274,0.07259421717124244,0.0024899365424521647,False
3,30,0.3156819854772904,0.07165205659985956,0.00415093625956231,False
3,31,0.3117607703176899,0.07076203707552361,0.003921215159600533,False
3,32,0.3097406502904811,0.07030351944959945,0.002020120027208805,False
3,33,0.3104702222629156,0.07046911436684983,0.0007295719724345062,False
3,34,0.31311428127300606,0.0710692508160613,0.0026440590100904604,False
3,35,0.3071994580955333,0.06972673124070553,0.005914823177472772,False
3,36,0.3120073348529134,0.0708180011686493,0.004807876757380092,False
3,37,0.3071704235551798,0.06972014111322133,0.004836911297733559,False
3,38,0.30484329230531537,0.06919193948087769,0.0023271312498644448,False
3,39,0.3104063035957748,0.0704546063994445,0.005563011290459441,False
3,40,0.30190172971204776,0.068524277025872,0.008504573883727051,False
3,41,0.3036436826999352,0.06891965756649326,0.0017419529878874296,False
3,42,0.30461743559414667,0.0691406755551657,0.000973752894211477,False
3,43,0.3019958466984033,0.06854563926997712,0.0026215888957433764,False
3,44,0.30115393919150363,0.06835454694570331,0.000841907506899664,False
3,45,0.30815482758811114,0.06994357664875905,0.0070008883966075075,False
3,46,0.30084052658013327,0.06828340998128306,0.007314301007977864,False
3,47,0.3003617593745594,0.06817474158558709,0.0004787672055738823,False
3,48,0.3006398470447603,0.06823786065604918,0.0002780876702009327,False
3,49,0.2967003074668713,0.06734368193886485,0.003939539577889006,False
3,50,0.29834718817780603,0.06771748340788025,0.0016468807109347172,False
3,51,0.3004266952457769,0.06818948043333223,0.002079507067970887,False
3,52,0.2967989122677544,0.06736606280663344,0.00362778297802252,False
3,53,0.29726448845114334,0.0674717371643048,0.00046557618338893825,False
3,54,0.2959524260380128,0.0671739312247418,0.0013120624131305325,False
3,55,0.2939016804158605,0.06670846234102261,0.0020507456221522946,False
3,56,0.29172128783449125,0.06621356678208226,0.0021803925813692615,False
3,57,0.29091606131526876,0.06603080014101528,0.0008052265192224906,False
3,58,0.2914457055574306,0.06615101637432294,0.0005296442421618419,False
3,59,0.2891192607939561,0.06562297055752764,0.002326444763474489,False
3,60,0.291814689013813,0.06623476655557309,0.00269542821985691,False
3,61,0.2899672720946257,0.06581544829305959,0.001847416919187328,False
3,62,0.2865160101821544,0.06503209661235014,0.003451261912471304,False
3,63,0.28591876308062064,0.06489653619049554,0.0005972471015337488,False
3,64,0.28719586833140776,0.06518640771286013,0.001277105250787114,False
3,65,0.2852006835502276,0.06473354977529948,0.0019951847811801593,False
3,66,0.29452192899521373,0.06684924353335643,0.009321245444986137,False
3,67,0.2853787703254649,0.06477397109892899,0.009143158669748852,False
3,68,0.2828526953230006,0.0642006141214049,0.0025260750024642675,False
3,69,0.2825162912221202,0.06412425865360631,0.0003364041008804275,False
3,70,0.27934175111558673,0.063403716025721,0.003174540106533452,False
3,71,0.28525002553912776,0.06474474919479146,0.005908274423541027,False
3,72,0.2827543680237883,0.06417829623969933,0.0024956575153394778,False
3,73,0.27848546499540605,0.06320936010941461,0.004268903028382232,False
3,74,0.27653539749659195,0.06276674268673425,0.001950067498814101,False
3,75,0.27492746543956675,0.06240178160545967,0.0016079320570251965,False
3,76,0.2736048642393117,0.06210158362008387,0.0013226012002550691,False
3,77,0.2732704192698545,0.062025672826996156,0.0003344449694571705,False
3,78,0.2754234401982042,0.06251435569303157,0.0021530209283496804,False
3,79,0.27391459564298987,0.0621718850407796,0.0015088445552143281,False
3,80,0.27275742139895537,0.06190923491107994,0.0011571742440344979,False
3,81,0.26948962525483594,0.06116752545331268,0.003267796144119428,False
3,82,0.27085727992341135,0.0614779494693479,0.0013676546685754132,False
3,83,0.26942232404672267,0.06115224973219202,0.0014349558766886816,False
3,84,0.26690159452363077,0.06058010604718433,0.0025207295230919025,False
3,85,0.2667131386087373,0.06053733118355025,0.00018845591489347058,False
3,86,0.2672825155087581,0.060666565754237775,0.0005693769000207904,False
3,87,0.26147764365682286,0.05934900242904222,0.005804871851935234,False
3,88,0.2604077302144594,0.05910615835793292,0.001069913442363457,False
3,89,0.2650370551145104,0.060156901400036156,0.004629324900051024,False
3,90,0.2578730122012339,0.05853083962926448,0.007164042913276547,False
3,91,0.25569073258209407,0.05803551575910157,0.002182279619139804,False
3,92,0.25697296691986926,0.058326551458226565,0.00128223433777519,False
3,93,0.2573983945708546,0.05842311308521157,0.00042542765098535495,False
3,94,0.25084460416568183,0.05693556364413385,0.006553790405172788,False
3,95,0.25278209433169024,0.0573753263212046,0.0019374901660084154,False
3,96,0.24766963062426453,0.056214922637176354,0.005112463707425713,False
3,97,0.24644602643678606,0.055937194542035065,0.0012236041874784664,False
3,98,0.24746157255560033,0.05616769856612446,0.00101554611881427,False
3,99,0.24503288107486215,0.055616445255998646,0.002428691480738182,False
3,100,0.24396851092299937,0.05537485937567301,0.0010643701518627813,False
4,1,0.5835343504151014,0.02137944809813929,,False
4,2,0.49480640453758784,0.018128646303192008,0.08872794587751354,False
4,3,0.4951237711750577,0.01814027393667929,0.0003173666374698403,False
4,4,0.4946788867155985,0.018123974323462154,0.00044488445945917166,False
4,5,0.49126234046733863,0.017998799390508163,0.0034165462482598774,False
4,6,0.49105019709025066,0.017991026911790168,0.00021214337708796993,False
4,7,0.48956156742566825,0.017936486710979974,0.0014886296645824082,False
4,8,0.48827375123779726,0.017889303885617686,0.0012878161878709937,False
4,9,0.48786752594976784,0.017874420661596002,0.00040622528802941593,False
4,10,0.48558997434966505,0.017790976051710403,0.0022775516001027896,False
4,11,0.484161715190925,0.017738647696861624,0.001428259158740064,False
4,12,0.48309319620066205,0.0176994994508707,0.0010685189902629455,False
4,13,0.4907569610964791,0.017980283373376565,0.007663764895817049,False
4,14,0.4816859471418749,0.01764794086106002,0.00907101395460419,False
4,15,0.4805014790086686,0.017604544486948072,0.001184468133206329,False
4,16,0.4774782674976697,0.017493780495859767,0.00302321151099888,False
4,17,0.4775059840911101,0.017494795972447384,2.771659344041888e-05,False
4,18,0.47627054277847647,0.017449532050275607,0.001235441312633645,False
4,19,0.4745817300321102,0.017387657570336716,0.001688812746366286,False
4,20,0.4735902898610394,0.01735133332710281,0.0009914401710707788,False
4,21,0.4932351530275236,0.018071079015020114,0.019644863166484172,False
4,22,0.47398313891748994,0.01736572647466441,0.019252014110033633,False
4,23,0.4672687246295376,0.01711972472399358,0.0067144142879523305,False
4,24,0.46621348439449545,0.017081062983137867,0.0010552402350421652,False
4,25,0.4642578700464524,0.01700941346426341,0.0019556143480430332,False
4,26,0.4642770708529799,0.017010116940667678,1.920080652750844e-05,False
4,27,0.46927116782334916,0.017193089951423827,0.004994096970369233,False
4,28,0.45760282865472146,0.01676558700927534,0.011668339168627695,False
4,29,0.45836723221944825,0.016793593117787175,0.0007644035647267899,False
4,30,0.45762832918487717,0.016766521294053177,0.0007389030345710812,False
4,31,0.456229085791922,0.016715256014682617,0.0013992433929551629,False
4,32,0.46506017714874903,0.01703880827716537,0.008831091356827026,False
4,33,0.44888953548823984,0.01644635062004795,0.01617064166050919,False
4,34,0.4559092475630692,0.016703537827383628,0.007019712074829376,False
4,35,0.4451884631413722,0.016310751260574036,0.010720784421696994,False
4,36,0.4481597304337394,0.016419612126806975,0.0029712672923671857,False
4,37,0.4390753693385213,0.016086780603860963,0.009084361095218096,False
4,38,0.443925055211985,0.01626446270149624,0.004849685873463683,False
4,39,0.43983344370421157,0.01611455482408343,0.004091611507773429,False
4,40,0.4422092364554995,0.016201598779219856,0.0023757927512879085,False
4,41,0.4354291557096293,0.015953191150252666,0.006780080745870165,False
4,42,0.4326278182706849,0.015850556149693263,0.0028013374389443957,False
4,43,0.4255378312192689,0.015590794217813158,0.007089987051416002,False
4,44,0.42718219406271896,0.015651040148564346,0.0016443628434500424,False
4,45,0.4222189286874493,0.01546919674138123,0.004963265375269643,False
4,46,0.41362137197181836,0.015154200687692384,0.00859755671563095,False
4,47,0.4173006665333334,0.01528900215578029,0.0036792945615150563,False
4,48,0.42058207743505843,0.015409226019229276,0.0032814109017250126,False
4,49,0.41283697685686027,0.01512546213162152,0.007745100578198161,False
4,50,0.4159640394448661,0.015240031003620823,0.0031270625880058245,False
4,51,0.4028978940052835,0.014761315435172142,0.013066145439582622,False
4,52,0.4124529600363474,0.015111392578257391,0.00955506603106393,False
4,53,0.39878057172687786,0.014610465570220976,0.013672388309469541,False
4,54,0.40498779252614264,0.014837884838370605,0.006207220799264779,False
4,55,0.3994802060688599,0.014636098673210439,0.0055075864572827204,False
4,56,0.39509115258516786,0.014475293159211476,0.0043890534836920625,False
4,57,0.3877969495088159,0.014208049189808095,0.007294203076351979,False
4,58,0.38619879874626273,0.014149496370669513,0.0015981507625531521,False
4,59,0.3865885521592156,0.014163776100487253,0.0003897534129528868,False
4,60,0.3798666561160162,0.013917500234337403,0.0067218960431993935,False
4,61,0.3830755759244183,0.014035068179473833,0.0032089198084020998,False
4,62,0.3745127170388102,0.013721343379920346,0.008562858885608149,False
4,63,0.36592697704447036,0.013406780265576639,0.008585739994339814,False
4,64,0.3723670010527674,0.013642728944413136,0.006440024008297018,False
4,65,0.36180233619664914,0.013255662263925614,0.010564664856118233,False
4,66,0.36137045984837585,0.013239839240026242,0.0004318763482732968,False
4,67,0.35762397757702985,0.01310257615823189,0.0037464822713459967,False
4,68,0.3543973722441786,0.012984360253379332,0.00322660533285124,False
4,69,0.3500101769358401,0.01282362281894329,0.004387195308338532,False
